Respondent ID,Collector ID,Start Date,End Date,Device_Question,Age_Question,Gender,City,State,Zip Code,Country,Income_Question,Food_Preference,Google,Age,Gender,Household Income,Region,Device Type,Item,Item_Price
6822990044,173013020,4/12/18 13:44,4/12/18 13:47,Laptop/Desktop,28,Male,Shakopee,MN,55379,United States,75000,Other,"No, but I was tempted to.",18-29,Male,"$50,000-$74,999",West North Central,Windows Desktop / Laptop,Item6_PTSans,16
6822602050,173013020,4/12/18 11:23,4/12/18 11:29,Laptop/Desktop,59,Male,Cheviot,OH,45211,USA,45000,Omnivore,No.,30-44,Male,"$100,000-$124,999",East North Central,Windows Desktop / Laptop,Item6_JosefinSlab,30
6822516929,173013020,4/12/18 10:56,4/12/18 11:00,Laptop/Desktop,21,Male,chattanooga,TN,37341,usa,24000,Omnivore,No.,18-29,Male,"$10,000-$24,999",East South Central,Windows Desktop / Laptop,Item6_Roboto,8
6822216284,173013020,4/12/18 9:13,4/12/18 9:18,Laptop/Desktop,30,Male,Los Angeles,CA,90003,USA,41000,Other,No.,30-44,Male,"$25,000-$49,999",Pacific,Windows Desktop / Laptop,Item6_JosefinSans,17.99
6820834507,173013020,4/11/18 20:26,4/11/18 20:33,Laptop/Desktop,22,Male,Lincoln,NE,68508,United States,0,Omnivore,No.,18-29,Male,"$0-$9,999",West North Central,Windows Desktop / Laptop,Item6_PTSans,35.95
6820656114,173013020,4/11/18 18:19,4/11/18 18:32,Laptop/Desktop,28,Male,Plainfield,IL,60544,United States,29000,Omnivore,No.,18-29,Male,Prefer not to answer,East North Central,Windows Desktop / Laptop,Item6_JosefinSlab,17.5
6820473447,173013020,4/11/18 16:32,4/11/18 16:36,Laptop/Desktop,41,Male,Moses Lake,WA,98837,United States,42000,Omnivore,No.,30-44,Male,"$75,000-$99,999",Pacific,Windows Desktop / Laptop,Item6_RobotoSlab,15
6820455002,173013020,4/11/18 16:22,4/11/18 16:27,Laptop/Desktop,55,Male,Kerrville,TX,78028,US,200000,Omnivore,No.,45-60,Male,"$175,000-$199,999",West South Central,Other,Item6_RobotoSlab,35
6820413536,173013020,4/11/18 16:03,4/11/18 16:08,Laptop/Desktop,64,Male,Pacifica,CA,94044,US,54000,Omnivore,No.,> 60,Male,"$25,000-$49,999",Pacific,Windows Desktop / Laptop,Item6_JosefinSlab,12.5
6820350292,173013020,4/11/18 15:30,4/11/18 15:34,Laptop/Desktop,62,Male,Fraser,MI,48026,United States,60000,Omnivore,No.,> 60,Male,"$50,000-$74,999",East North Central,Windows Desktop / Laptop,Item6_JosefinSlab,10
6820341314,173013020,4/11/18 15:25,4/11/18 15:28,Laptop/Desktop,53,Male,Plainwell,MI,49080,United States,215000,Omnivore,No.,45-60,Male,"$175,000-$199,999",East North Central,MacOS Desktop / Laptop,Item6_JosefinSlab,24
6820338275,173013020,4/11/18 15:24,4/11/18 15:26,Laptop/Desktop,71,Male,Westerville,OH,43082,United States,100000,Omnivore,No.,> 60,Male,"$100,000-$124,999",East North Central,Windows Desktop / Laptop,Item6_RobotoSlab,21
6820279875,173013020,4/11/18 14:56,4/11/18 15:03,Laptop/Desktop,55,Male,madison,WI,53545,usa,35000,Omnivore,No.,> 60,Male,"$25,000-$49,999",East North Central,Windows Desktop / Laptop,Item6_JosefinSlab,5
6820261244,173013020,4/11/18 14:47,4/11/18 14:54,Laptop/Desktop,55,Male,The Colony,TX,75056,USA,122000,Other,No.,45-60,Male,"$100,000-$124,999",West South Central,Windows Desktop / Laptop,Item6_RobotoSlab,15
6820231256,173013020,4/11/18 14:34,4/11/18 14:45,Laptop/Desktop,45,Male,Boise,ID,83704,USA,50000,Omnivore,No.,45-60,Male,"$50,000-$74,999",Mountain,Windows Desktop / Laptop,Item6_RobotoSlab,15
6820141599,173013020,4/11/18 13:57,4/11/18 14:02,Laptop/Desktop,65,Male,Windsor,CT,06095/3736,usa,117000,Other,No.,> 60,Male,"$125,000-$149,999",New England,Windows Desktop / Laptop,Item6_Roboto,6
6820088587,173013020,4/11/18 13:36,4/11/18 13:41,Laptop/Desktop,43,Male,Mount Prospect,IL,60056,United States,44000,Omnivore,No.,30-44,Male,"$25,000-$49,999",East North Central,Windows Desktop / Laptop,Item6_RobotoSlab,16
6820069199,173013020,4/11/18 13:28,4/11/18 13:33,Laptop/Desktop,23,Male,Apple Valley,MN,55124,United states,30000,Other,No.,18-29,Male,"$10,000-$24,999",West North Central,Windows Desktop / Laptop,Item6_JosefinSans,8.99
6820048372,173013020,4/11/18 13:21,4/11/18 13:25,Laptop/Desktop,71,Male,paradise,CA,95969,US,110000,Omnivore,No.,> 60,Male,"$75,000-$99,999",Pacific,Windows Desktop / Laptop,Item6_PTSerif,10
6819928879,173013020,4/11/18 12:38,4/11/18 12:41,Laptop/Desktop,76,Male,Norwich,VT,5055,United States,159000,Other,No.,> 60,Male,Prefer not to answer,New England,Windows Desktop / Laptop,Item6_PTSerif,9
6819925451,173013020,4/11/18 12:36,4/11/18 12:41,Laptop/Desktop,66,Male,SLC,UT,84120,USA,75000,Omnivore,No.,> 60,Male,"$100,000-$124,999",Mountain,Windows Desktop / Laptop,Item6_PTSerif,15.95
6819891817,173013020,4/11/18 12:25,4/11/18 12:27,Laptop/Desktop,62,Male,baltimore,MD,21234,usa,38000,Omnivore,No.,> 60,Male,"$25,000-$49,999",South Atlantic,Windows Desktop / Laptop,Item6_JosefinSlab,15
6819890173,173013020,4/11/18 12:24,4/11/18 12:37,Laptop/Desktop,54,Male,lacresent,MN,55947,Houstan,21000,Omnivore,No.,45-60,Male,"$75,000-$99,999",West North Central,Windows Desktop / Laptop,Item6_JosefinSlab,22.5
6819628360,173013020,4/11/18 10:46,4/11/18 11:01,Laptop/Desktop,30,Other,New York,NY,10031,United States,25000,Pescatarian,No.,30-44,Male,"$10,000-$24,999",Middle Atlantic,Windows Desktop / Laptop,Item6_PTSans,10
6819489518,173013020,4/11/18 10:01,4/11/18 10:08,Laptop/Desktop,65,Do not wish to answer.,Ridgefield,CT,6877,USA,250000,Other,No.,> 60,Male,Prefer not to answer,New England,Windows Desktop / Laptop,Item6_JosefinSlab,80
6819356905,173013020,4/11/18 9:15,4/11/18 9:27,Laptop/Desktop,65,Male,Holualoa,HI,96725,USA,70000,Omnivore,No.,> 60,Male,"$75,000-$99,999",Pacific,Windows Desktop / Laptop,Item6_PTSans,20
6819141248,173013020,4/11/18 8:05,4/11/18 8:09,Laptop/Desktop,65,Male,Beavercreek,OH,45440,United States,100000,Omnivore,No.,> 60,Male,"$125,000-$149,999",East North Central,Windows Desktop / Laptop,Item6_Roboto,25
6819120858,173013020,4/11/18 7:59,4/11/18 8:10,Laptop/Desktop,78,Male,town,FL,32707,U S A,24000,Other,No.,> 60,Male,"$25,000-$49,999",South Atlantic,Windows Desktop / Laptop,Item6_RobotoSlab,16.99
6819119669,173013020,4/11/18 7:59,4/11/18 8:03,Laptop/Desktop,57,Male,S Bound Brook,NJ,8880,USA,22000,Other,No.,45-60,Male,"$25,000-$49,999",Middle Atlantic,Other,Item6_PTSerif,30
6819030356,173013020,4/11/18 7:30,4/11/18 7:34,Laptop/Desktop,73,Male,Williamsburg,VA,23188,United States,202000,Omnivore,No.,> 60,Male,"$200,000+",South Atlantic,Windows Desktop / Laptop,Item6_PTSans,15
6818941909,173013020,4/11/18 7:02,4/11/18 7:05,Laptop/Desktop,78,Male,orem,UT,84121,usa,9999,Omnivore,No.,> 60,Male,"$10,000-$24,999",Mountain,Windows Desktop / Laptop,Item6_RobotoSlab,25
6818936054,173013020,4/11/18 7:00,4/11/18 7:03,Laptop/Desktop,52,Male,Boise,ID,83703,USA,23000,Vegan,No.,45-60,Male,"$75,000-$99,999",Mountain,Windows Desktop / Laptop,Item6_PTSans,1.99
6818804263,173013020,4/11/18 6:14,4/11/18 6:19,Laptop/Desktop,49,Male,St Petersburg,FL,33716,USA,54000,Other,No.,45-60,Male,"$75,000-$99,999",South Atlantic,Windows Desktop / Laptop,Item6_JosefinSlab,18.99
6818778886,173013020,4/11/18 6:04,4/11/18 6:10,Laptop/Desktop,76,Male,Robins,IA,52328,United States,40000,Other,No.,> 60,Male,Prefer not to answer,West North Central,Windows Desktop / Laptop,Item6_JosefinSlab,19
6818722276,173013020,4/11/18 5:36,4/11/18 5:57,Laptop/Desktop,50,Male,Ocoee,FL,34761,United States,85000,Omnivore,"No, but I was tempted to.",45-60,Male,"$75,000-$99,999",South Atlantic,MacOS Desktop / Laptop,Item6_PTSerif,15
6818649309,173013020,4/11/18 5:11,4/11/18 5:15,Laptop/Desktop,52,Male,springdale,AR,72764,usa,210000,Omnivore,No.,45-60,Male,"$200,000+",West South Central,Windows Desktop / Laptop,Item6_JosefinSans,12.99
6818646209,173013020,4/11/18 5:09,4/11/18 5:15,Laptop/Desktop,67,Male,lc,LA,70605,usa,350000,Other,No.,> 60,Male,"$200,000+",West South Central,Windows Desktop / Laptop,Item6_Roboto,17
6818536540,173013020,4/11/18 4:12,4/11/18 4:19,Laptop/Desktop,72,Male,Seaford,DE,19973,USA,50000,Omnivore,No.,> 60,Male,"$50,000-$74,999",South Atlantic,Windows Desktop / Laptop,Item6_Roboto,12.99
6818517129,173013020,4/11/18 4:01,4/11/18 4:04,Laptop/Desktop,66,Male,macungie,PA,18062,usa,40000,Other,No.,> 60,Male,"$25,000-$49,999",Middle Atlantic,Windows Desktop / Laptop,Item6_PTSans,15
6818466559,173013020,4/11/18 3:31,4/11/18 3:37,Laptop/Desktop,50,Male,philadelphia,PA,19106,US,200000,Omnivore,No.,> 60,Male,"$175,000-$199,999",South Atlantic,Windows Desktop / Laptop,Item6_JosefinSans,12
6818404133,173013020,4/11/18 2:53,4/11/18 2:57,Laptop/Desktop,65,Male,Clayton,IN,46118,United States,110000,Omnivore,No.,> 60,Male,"$125,000-$149,999",East North Central,Windows Desktop / Laptop,Item6_Roboto,11.99
6818395541,173013020,4/11/18 2:47,4/11/18 2:51,Laptop/Desktop,44,Male,minneapolis,MN,55402,USA,180000,Vegetarian,No.,> 60,Male,"$200,000+",West North Central,Windows Desktop / Laptop,Item6_PTSerif,13
6818342116,173013020,4/11/18 2:12,4/11/18 2:19,Laptop/Desktop,66,Male,Spokane,WA,99223,USA,19000,Other,No.,> 60,Male,"$10,000-$24,999",Pacific,Windows Desktop / Laptop,Item6_PTSans,11
6818271039,173013020,4/11/18 1:25,4/11/18 1:28,Laptop/Desktop,32,Male,na,NE,2065,Australia,0,Vegetarian,No.,30-44,Male,"$75,000-$99,999",New England,Windows Desktop / Laptop,Item6_JosefinSlab,1
6818179509,173013020,4/11/18 0:19,4/11/18 0:25,Laptop/Desktop,56,Male,overthere,NM,87034,us,45000,Other,"No, but I was tempted to.",45-60,Male,"$10,000-$24,999",Mountain,Windows Desktop / Laptop,Item6_JosefinSlab,15
6818169209,173013020,4/11/18 0:11,4/11/18 0:16,Laptop/Desktop,71,Male,kanopolis,KS,67454,usa,50000,Other,No.,> 60,Male,Prefer not to answer,West North Central,Windows Desktop / Laptop,Item6_PTSerif,12
6818096372,173013020,4/10/18 23:12,4/10/18 23:18,Laptop/Desktop,58,Male,Butte,MT,59701,usa,13000,Other,No.,45-60,Male,"$10,000-$24,999",Mountain,Windows Desktop / Laptop,Item6_RobotoSlab,13
6818061227,173013020,4/10/18 22:42,4/10/18 22:50,Laptop/Desktop,59,Male,Kuna,ID,83634,United States,23000,Omnivore,No.,45-60,Male,"$10,000-$24,999",Mountain,Windows Desktop / Laptop,Item6_JosefinSlab,15
6817991268,173013020,4/10/18 21:36,4/10/18 21:55,Laptop/Desktop,46,Male,Clovis,NM,88101,USA,20000,Other,No.,45-60,Male,"$10,000-$24,999",Mountain,Windows Desktop / Laptop,Item6_PTSans,19.95
6817977127,173013020,4/10/18 21:25,4/10/18 21:34,Laptop/Desktop,61,Male,Conneaut Lake,PA,16316,USA,22000,Omnivore,No.,> 60,Male,"$10,000-$24,999",Middle Atlantic,Windows Desktop / Laptop,Item6_JosefinSans,35
6817928191,173013020,4/10/18 20:43,4/10/18 20:47,Laptop/Desktop,57,Male,Chicago,IL,60660,USA,23000,Other,No.,45-60,Male,"$10,000-$24,999",West North Central,MacOS Desktop / Laptop,Item6_RobotoSlab,11
6817885404,173013020,4/10/18 20:09,4/10/18 20:13,Laptop/Desktop,62,Male,Keymar,MD,21757,United States,77000,Omnivore,No.,45-60,Male,"$75,000-$99,999",South Atlantic,Windows Desktop / Laptop,Item6_JosefinSans,12
6817789555,173013020,4/10/18 18:59,4/10/18 19:04,Laptop/Desktop,65,Male,Peterstown,WV,24963,USA,500,Omnivore,No.,> 60,Male,Prefer not to answer,South Atlantic,Windows Desktop / Laptop,Item6_PTSerif,12
6817754377,173013020,4/10/18 18:37,4/10/18 18:39,Laptop/Desktop,55,Male,Mentor,OH,44060,USA,150000,Other,No.,45-60,Male,"$125,000-$149,999",East North Central,Windows Desktop / Laptop,Item6_JosefinSlab,20
6817670849,173013020,4/10/18 17:46,4/10/18 17:48,Laptop/Desktop,69,Male,Baltimore,MD,21208,United States,91000,Omnivore,No.,> 60,Male,"$75,000-$99,999",South Atlantic,Windows Desktop / Laptop,Item6_RobotoSlab,12.95
6817668087,173013020,4/10/18 17:44,4/10/18 17:48,Laptop/Desktop,65,Male,Imperial,CA,92251,US,154000,Omnivore,No.,> 60,Male,"$150,000-$174,999",Pacific,Windows Desktop / Laptop,Item6_RobotoSlab,17.95
6817646685,173013020,4/10/18 17:32,4/10/18 17:39,Laptop/Desktop,69,Male,forest city,NC,28043,usa,105000,Omnivore,No.,> 60,Male,"$100,000-$124,999",South Atlantic,Windows Desktop / Laptop,Item6_PTSans,12
6817479956,173013020,4/10/18 15:58,4/10/18 16:01,Laptop/Desktop,22,Female,Naples,FL,34102,United States,7200,Vegetarian,No.,18-29,Female,Prefer not to answer,South Atlantic,Windows Desktop / Laptop,Item6_PTSerif,19
6817470218,173013020,4/10/18 15:53,4/10/18 15:55,Laptop/Desktop,23,Female,Denver,CO,80222,US,20000,Omnivore,No.,18-29,Female,Prefer not to answer,Mountain,MacOS Desktop / Laptop,Item6_JosefinSans,25
6817455376,173013020,4/10/18 15:45,4/10/18 15:48,Laptop/Desktop,61,Male,Idaho Falls,ID,83404,United States,124000,Omnivore,No.,> 60,Male,"$75,000-$99,999",Pacific,MacOS Desktop / Laptop,Item6_JosefinSans,23
6817453495,173013020,4/10/18 15:44,4/10/18 15:48,Laptop/Desktop,65,Male,Honolulu,HI,96825-1828,United States,85000,Vegetarian,"No, but I was tempted to.",> 60,Male,"$75,000-$99,999",Pacific,MacOS Desktop / Laptop,Item6_JosefinSlab,5
6817436793,173013020,4/10/18 15:35,4/10/18 15:39,Laptop/Desktop,20,Do not wish to answer.,Somewhere,OR,9777,USA,7,Omnivore,No.,18-29,Female,"$25,000-$49,999",Pacific,Windows Desktop / Laptop,Item6_Roboto,20
6817395543,173013020,4/10/18 15:13,4/10/18 15:25,Laptop/Desktop,63,Female,New York,NY,10028,USA,0,Pescatarian,No.,45-60,Female,Prefer not to answer,Middle Atlantic,Windows Desktop / Laptop,Item6_RobotoSlab,18
6817395029,173013020,4/10/18 15:11,4/10/18 15:38,Laptop/Desktop,33,Female,Phoenix,AZ,85015,United States,22000,Vegan,No.,30-44,Female,"$25,000-$49,999",Mountain,Windows Desktop / Laptop,Item6_JosefinSans,18
6817383490,173013020,4/10/18 15:07,4/10/18 15:13,Laptop/Desktop,51,Female,Mesa,AZ,85204,USA,0,Other,No.,45-60,Female,"$75,000-$99,999",Mountain,Windows Desktop / Laptop,Item6_JosefinSans,8
6817378281,173013020,4/10/18 15:05,4/10/18 15:09,Laptop/Desktop,19,Female,Cypress,TX,77433,United States,220000,Vegetarian,No.,18-29,Female,Prefer not to answer,West South Central,MacOS Desktop / Laptop,Item6_RobotoSlab,12
6817378130,173013020,4/10/18 15:04,4/10/18 15:11,Laptop/Desktop,65,Female,Lithonia,GA,30038,USA,29999,Other,No.,> 60,Female,"$25,000-$49,999",South Atlantic,Windows Desktop / Laptop,Item6_Roboto,20
6817377084,173013020,4/10/18 15:04,4/10/18 15:08,Laptop/Desktop,50,Female,Nosytown,ME,1001,USA,0,Vegetarian,No.,45-60,Female,Prefer not to answer,New England,Windows Desktop / Laptop,Item6_Roboto,15
6817352197,173013020,4/10/18 14:52,4/10/18 14:56,Laptop/Desktop,53,Female,Spokane,WA,99207,usa,53000,Omnivore,No.,45-60,Female,"$75,000-$99,999",Pacific,Windows Desktop / Laptop,Item6_JosefinSans,15
6817311134,173013020,4/10/18 14:33,4/10/18 14:40,Laptop/Desktop,83,Female,Hillsboro,OR,97124,USA,35000,Omnivore,No.,> 60,Female,"$25,000-$49,999",Pacific,Windows Desktop / Laptop,Item6_PTSerif,9
6817292488,173013020,4/10/18 14:25,4/10/18 14:28,Laptop/Desktop,52,Do not wish to answer.,town,NY,11901,usa,0,Omnivore,No.,45-60,Female,Prefer not to answer,Middle Atlantic,Windows Desktop / Laptop,Item6_RobotoSlab,25
6817285952,173013020,4/10/18 14:22,4/10/18 14:27,Laptop/Desktop,78,Female,Fleetwood,PA,19522,United States,50000,Omnivore,No.,> 60,Female,Prefer not to answer,Middle Atlantic,Windows Desktop / Laptop,Item6_PTSerif,12
6817276066,173013020,4/10/18 14:17,4/10/18 14:22,Laptop/Desktop,33,Female,Watertown,WI,53098,United States,35000,Other,No.,30-44,Female,"$10,000-$24,999",East North Central,Windows Desktop / Laptop,Item6_PTSans,8.99
6817266105,173013020,4/10/18 14:12,4/10/18 14:20,Laptop/Desktop,64,Male,anytown,HI,96750,US,0,Omnivore,No.,> 60,Male,Prefer not to answer,Pacific,Windows Desktop / Laptop,Item6_Roboto,19.99
6817258612,173013020,4/10/18 14:09,4/10/18 14:23,Laptop/Desktop,66,Female,forestville,MD,20747,usa,500000,Omnivore,No.,> 60,Female,"$50,000-$74,999",South Atlantic,Windows Desktop / Laptop,Item6_PTSerif,20
6817252406,173013020,4/10/18 14:07,4/10/18 14:14,Laptop/Desktop,63,Male,west mifflin,PA,15122,USA,124000,Omnivore,No.,> 60,Male,"$100,000-$124,999",Middle Atlantic,Windows Desktop / Laptop,Item6_PTSans,31
6817251274,173013020,4/10/18 14:07,4/10/18 14:12,Laptop/Desktop,51,Male,los angeles,CA,90065,USA,300000,Omnivore,No.,45-60,Female,"$200,000+",Pacific,MacOS Desktop / Laptop,Item6_RobotoSlab,28
6817236842,173013020,4/10/18 14:01,4/10/18 14:06,Laptop/Desktop,43,Do not wish to answer.,denver,CO,80203,usa,1,Vegetarian,No.,30-44,Female,"$100,000-$124,999",Mountain,Windows Desktop / Laptop,Item6_PTSerif,9
6817233037,173013020,4/10/18 13:59,4/10/18 14:03,Laptop/Desktop,69,Female,waterford,CT,6385,US,100000,Omnivore,No.,> 60,Female,"$100,000-$124,999",New England,Windows Desktop / Laptop,Item6_JosefinSlab,12
6817229399,173013020,4/10/18 13:58,4/10/18 14:01,Laptop/Desktop,20,Female,san marcos,CA,92078,America,2000,Other,No.,18-29,Female,"$0-$9,999",Pacific,MacOS Desktop / Laptop,Item6_PTSerif,16
6817220903,173013020,4/10/18 13:54,4/10/18 13:58,Laptop/Desktop,45,Female,Tarzana,CA,91356,United States,125000,Other,No.,45-60,Female,"$100,000-$124,999",Pacific,Windows Desktop / Laptop,Item6_JosefinSans,21
6817219950,173013020,4/10/18 13:54,4/10/18 14:20,Laptop/Desktop,58,Female,Amarillo,TX,79106,USA,37000,Other,No.,45-60,Female,"$50,000-$74,999",West South Central,Windows Desktop / Laptop,Item6_PTSerif,15
6817216485,173013020,4/10/18 13:53,4/10/18 13:55,Laptop/Desktop,46,Female,grove city,OH,43123,usa,1500,Other,No.,45-60,Female,"$10,000-$24,999",East North Central,Windows Desktop / Laptop,Item6_JosefinSans,5
6817197658,173013020,4/10/18 13:45,4/10/18 13:53,Laptop/Desktop,63,Female,Watkins Glen,NY,14891,United States,22000,Other,No.,> 60,Female,"$25,000-$49,999",Middle Atlantic,Windows Desktop / Laptop,Item6_JosefinSlab,28
6817191208,173013020,4/10/18 13:43,4/10/18 13:48,Laptop/Desktop,81,Male,sacramento,CA,95826,sacramento,200000,Omnivore,No.,> 60,Male,"$100,000-$124,999",Pacific,Windows Desktop / Laptop,Item6_JosefinSans,10
6817181489,173013020,4/10/18 13:39,4/10/18 13:44,Laptop/Desktop,63,Female,columbus,OH,43085,usa,30000,Omnivore,No.,> 60,Female,"$50,000-$74,999",East North Central,Windows Desktop / Laptop,Item6_JosefinSans,16
6817176319,173013020,4/10/18 13:36,4/10/18 13:49,Laptop/Desktop,62,Female,Spokane,WA,99205,USA,15000,Omnivore,No.,> 60,Female,"$10,000-$24,999",Pacific,Other,Item6_PTSerif,13
6817172489,173013020,4/10/18 13:36,4/10/18 13:41,Laptop/Desktop,59,Female,Franklinton,NC,27525,United States,180000,Vegetarian,"No, but I was tempted to.",45-60,Female,"$175,000-$199,999",South Atlantic,Windows Desktop / Laptop,Item6_JosefinSans,60
6817123982,173013020,4/10/18 13:18,4/10/18 13:21,Laptop/Desktop,21,Female,Stillwater ,OK,74074,USA,0,Omnivore,No.,18-29,Female,"$0-$9,999",West South Central,MacOS Desktop / Laptop,Item6_Roboto,16
6817112384,173013020,4/10/18 13:14,4/10/18 13:18,Laptop/Desktop,52,Female,lawrence,KS,66046,usa,40000,Omnivore,No.,45-60,Female,"$25,000-$49,999",West North Central,Windows Desktop / Laptop,Item6_JosefinSans,15
6817105650,173013020,4/10/18 13:12,4/10/18 13:15,Laptop/Desktop,32,Male,clinton,UT,84015,usa,100000,Omnivore,No.,30-44,Male,Prefer not to answer,Mountain,Windows Desktop / Laptop,Item6_RobotoSlab,17.99
6817099173,173013020,4/10/18 13:09,4/10/18 13:13,Laptop/Desktop,50,Female,Canton,MI,48187-3611,United States,80000,Vegan,No.,45-60,Female,"$100,000-$124,999",East North Central,Windows Desktop / Laptop,Item6_PTSans,8
6817095222,173013020,4/10/18 13:08,4/10/18 13:12,Laptop/Desktop,69,Male,Pembroke,NH,3301,USA,40000,Omnivore,No.,> 60,Male,"$25,000-$49,999",New England,MacOS Desktop / Laptop,Item6_Roboto,0
6817094569,173013020,4/10/18 13:08,4/10/18 13:11,Laptop/Desktop,41,Female,Basehor,KS,66007,United States,113000,Omnivore,No.,30-44,Female,Prefer not to answer,West North Central,Windows Desktop / Laptop,Item6_RobotoSlab,20
6817074106,173013020,4/10/18 13:01,4/10/18 13:04,Laptop/Desktop,64,Male,Lakewood,CO,80232,USA,80000,Omnivore,No.,> 60,Male,"$75,000-$99,999",Mountain,MacOS Desktop / Laptop,Item6_Roboto,20
6817057543,173013020,4/10/18 12:51,4/10/18 13:00,Laptop/Desktop,60,Male,Kansas City,MO,64137,USA,43000,Vegan,No.,> 60,Male,"$25,000-$49,999",Mountain,Windows Desktop / Laptop,Item6_Roboto,10
6817053753,173013020,4/10/18 12:54,4/10/18 12:57,Laptop/Desktop,67,Female,Pasadena,CA,91105-,United States,30000,Vegan,No.,> 60,Female,"$75,000-$99,999",Pacific,MacOS Desktop / Laptop,Item6_Roboto,10
6817047782,173013020,4/10/18 12:52,4/10/18 12:56,Laptop/Desktop,19,Female,omaha,NE,68130,United States,30000,Omnivore,No.,18-29,Female,"$0-$9,999",West North Central,MacOS Desktop / Laptop,Item6_PTSans,10
6817045940,173013020,4/10/18 12:51,4/10/18 12:55,Laptop/Desktop,69,Female,Lincoln,NE,68507,usa,75000,Omnivore,No.,> 60,Female,"$75,000-$99,999",West North Central,Windows Desktop / Laptop,Item6_JosefinSans,30
6817037544,173013020,4/10/18 12:48,4/10/18 12:53,Laptop/Desktop,58,Female,Phoenix,AZ,85331,United States,110000,Pescatarian,No.,> 60,Female,"$75,000-$99,999",Mountain,Windows Desktop / Laptop,Item6_PTSans,21.99
6817025919,173013020,4/10/18 12:44,4/10/18 12:49,Laptop/Desktop,52,Female,Cincinnati,OH,45241,U.S.,45350,Omnivore,No.,45-60,Female,Prefer not to answer,East North Central,Windows Desktop / Laptop,Item6_JosefinSans,14
6817018456,173013020,4/10/18 12:42,4/10/18 13:07,Laptop/Desktop,23,Female,not comfortable to say,CT,not comfortable to say,US,0,Vegetarian,No.,18-29,Female,"$75,000-$99,999",Middle Atlantic,MacOS Desktop / Laptop,Item6_PTSerif,10.95
